_ - id	_ - year	_ - title	_ - termName	_ - termYear	_ - component	_ - externalCourseId	_ - subjectDescription	_ - classAcademicOrgDescription
84817	2016	Independent Study by Candidates for Master's Degrees	Spring	2016	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Harvard Graduate School of Design
86646	2015.5	Independent Study by Candidates for Masters Degrees	Fall	2015	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Harvard Graduate School of Design
88277	2000.5	Independent Study by Candidates for Master's Degrees	Fall	2000	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Landscape Architecture
90066	2013	Independent Study by Candidates for Masters Degrees	Spring	2013	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Harvard Graduate School of Design
92047	2003	Independent Study by Candidates for Master's Degrees	Spring	2003	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Landscape Architecture
73387	2013	Independent Study by Candidates for Masters Degrees	Spring	2013	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Harvard Graduate School of Design
75328	2012	Independent Study by Candidates for Masters Degrees	Spring	2012	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Harvard Graduate School of Design
75343	2002	Independent Study by Candidates for Master's Degrees	Spring	2002	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Urban Planning and Design
77089	2002.5	Independent Study by Candidates for Master's Degrees	Fall	2002	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Architecture
77239	2010	Independent Study by Candidates for Master's Degrees	Spring	2010	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Architecture
79037	2014	Independent Study by Candidates for Masters Degrees	Spring	2014	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Harvard Graduate School of Design
79049	2008	Independent Study by Candidates for Master's Degrees	Spring	2008	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Urban Planning and Design
78665	2015.5	Independent Study by Candidates for Masters Degrees	Fall	2015	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Harvard Graduate School of Design
78695	2015.5	Independent Study by Candidates for Masters Degrees	Fall	2015	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Harvard Graduate School of Design
81233	2009	Independent Study by Candidates for Master's Degrees	Spring	2009	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Landscape Architecture
81198	2003	Independent Study by Candidates for Master's Degrees	Spring	2003	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Urban Planning and Design
84265	2009.5	Independent Study by Candidates for Master's Degrees	Fall	2009	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Urban Planning and Design
86252	2011	Independent Study by Candidates for Master's Degrees	Spring	2011	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Urban Planning and Design
89902	2010	Independent Study by Candidates for Master's Degrees	Spring	2010	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Architecture
91552	2013	Independent Study by Candidates for Masters Degrees	Spring	2013	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Harvard Graduate School of Design
91511	2003	Independent Study by Candidates for Master's Degrees	Spring	2003	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Landscape Architecture
91390	2006.5	Independent Study by Candidates for Master's Degrees	Fall	2006	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Architecture
70640	1999	Planning Boston's Future: A Seminar Series/Independent Study	Spring	1999	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Architecture
70343	2012.5	Independent Study by Candidates for Masters Degrees	Fall	2012	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Harvard Graduate School of Design
74365	2015	Independent Study by Candidates for Masters Degrees	Spring	2015	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Harvard Graduate School of Design
74158	2008.5	Independent Study by Candidates for Master's Degrees	Fall	2008	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Architecture
81882	2016	Independent Study by Candidates for Master's Degrees	Spring	2016	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Harvard Graduate School of Design
82153	2008	Independent Study by Candidates for Master's Degrees	Spring	2008	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Architecture
81955	1994	Independent Study by Candidates for Master's Degrees	Spring	1994	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Architecture
83711	2013	Independent Study by Candidates for Masters Degrees	Spring	2013	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Harvard Graduate School of Design
84002	2011	Independent Study by Candidates for Master's Degrees	Spring	2011	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Landscape Architecture
85595	1991	Independent Study by Candidates for Master's Degrees	Spring	1991	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Architecture
85478	2015.5	Independent Study by Candidates for Masters Degrees	Fall	2015	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Harvard Graduate School of Design
89298	2005.5	Independent Study by Candidates for Master's Degrees	Fall	2005	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Landscape Architecture
89242	2008.5	Independent Study by Candidates for Master's Degrees	Fall	2008	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Urban Planning and Design
89123	2012.5	Independent Study by Candidates for Masters Degrees	Fall	2012	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Harvard Graduate School of Design
89140	2008.5	Independent Study by Candidates for Master's Degrees	Fall	2008	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Architecture
73137	2010	Independent Study by Candidates for Master's Degrees	Spring	2010	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Urban Planning and Design
76518	2009	Independent Study by Candidates for Master's Degrees	Spring	2009	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Urban Planning and Design
76776	1999.5	Independent Study by Candidates for Master's Degrees	Fall	1999	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Landscape Architecture
79623	2011	Independent Study by Candidates for Master's Degrees	Spring	2011	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Landscape Architecture
81621	2014	Independent Study by Candidates for Masters Degrees	Spring	2014	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Harvard Graduate School of Design
83455	2015	Independent Study by Candidates for Masters Degrees	Spring	2015	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Harvard Graduate School of Design
83254	2007.5	Independent Study by Candidates for Master's Degrees	Fall	2007	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Urban Planning and Design
85004	1998.5	Independent Study by Candidates for Master's Degrees	Fall	1998	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Architecture
85286	2006.5	Independent Study by Candidates for Master's Degrees	Fall	2006	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Architecture
85290	2014.5	Independent Study by Candidates for Masters Degrees	Fall	2014	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Harvard Graduate School of Design
89017	2004	Independent Study by Candidates for Master's Degrees	Spring	2004	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Architecture
92425	2005	Independent Study by Candidates for Master's Degrees	Spring	2005	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Landscape Architecture
93799	1995	Independent Study by Candidates for Master's Degrees	Spring	1995	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Urban Planning and Design
94891	1998.5	Independent Study by Candidates for Master's Degrees	Fall	1998	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Urban Planning and Design
96550	2006	Independent Study by Candidates for Master's Degrees	Spring	2006	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Architecture
96600	2012.5	Independent Study by Candidates for Masters Degrees	Fall	2012	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Harvard Graduate School of Design
97495	2009	Independent Study by Candidates for Master's Degrees	Spring	2009	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Urban Planning and Design
97355	2011	Independent Study by Candidates for Master's Degrees	Spring	2011	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Architecture
100343	2002	Independent Study by Candidates for Master's Degrees	Spring	2002	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Urban Planning and Design
101975	2011	Independent Study by Candidates for Master's Degrees	Spring	2011	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Architecture
102061	2015.5	Independent Study by Candidates for Masters Degrees	Fall	2015	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Harvard Graduate School of Design
102145	1995.5	Independent Study by Candidates for Master's Degrees	Fall	1995	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Landscape Architecture
103318	1998	Independent Study by Candidates for Master's Degrees	Spring	1998	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Architecture
103191	2012.5	Independent Study by Candidates for Masters Degrees	Fall	2012	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Harvard Graduate School of Design
103405	2002.5	Independent Study by Candidates for Master's Degrees	Fall	2002	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Architecture
104487	2014.5	Independent Study by Candidates for Masters Degrees	Fall	2014	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Harvard Graduate School of Design
106125	2010.5	Independent Study by Candidates for Master's Degrees	Fall	2010	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Architecture
112530	2014.5	Independent Study by Candidates for Masters Degrees	Fall	2014	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Harvard Graduate School of Design
113734	2000.5	Independent Study by Candidates for Master's Degrees	Fall	2000	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Architecture
113926	2001	Independent Study by Candidates for Master's Degrees	Spring	2001	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Landscape Architecture
107072	2007	Independent Study by Candidates for Master's Degrees	Spring	2007	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Architecture
107497	2004	Independent Study by Candidates for Master's Degrees	Spring	2004	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Urban Planning and Design
107506	2004.5	Independent Study by Candidates for Master's Degrees	Fall	2004	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Urban Planning and Design
107608	2007	Independent Study by Candidates for Master's Degrees	Spring	2007	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Urban Planning and Design
108083	1995	Independent Study by Candidates for Master's Degrees	Spring	1995	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Landscape Architecture
107911	2014.5	Independent Study by Candidates for Masters Degrees	Fall	2014	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Harvard Graduate School of Design
108401	2015.5	Independent Study by Candidates for Masters Degrees	Fall	2015	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Harvard Graduate School of Design
108464	2004	Independent Study by Candidates for Master's Degrees	Spring	2004	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Landscape Architecture
109057	2003	Independent Study by Candidates for Master's Degrees	Spring	2003	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Architecture
109829	2014	Independent Study by Candidates for Masters Degrees	Spring	2014	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Harvard Graduate School of Design
109709	1994.5	Independent Study by Candidates for Master's Degrees	Fall	1994	Independent Study	200041	Advanced Studies, Methods, and Propedeutics	Architecture
